,BTC,Gold,SPY
2019-08-27,10185.5,145.57000732421875,259.6793518066406
2019-08-28,9754.4228515625,145.16000366210938,261.5079345703125
2019-08-29,9510.2001953125,144.1199951171875,264.84814453125
2019-08-30,9598.173828125,143.75,264.7304992675781
2019-09-03,10623.5400390625,145.75,263.1825866699219
2019-09-04,10594.4931640625,146.66000366210938,266.1698303222656
2019-09-05,10575.533203125,143.13999938964844,269.591552734375
2019-09-06,10353.302734375,141.9199981689453,269.7997131347656
2019-09-09,10334.974609375,141.38999938964844,269.9355773925781
2019-09-10,10115.9755859375,140.17999267578125,269.8721923828125
2019-09-11,10178.3720703125,141.02999877929688,271.7911376953125
2019-09-12,10410.126953125,141.32000732421875,272.7325744628906
2019-09-13,10360.546875,140.14999389648438,272.5515441894531
2019-09-16,10276.7939453125,141.32000732421875,271.709716796875
2019-09-17,10241.2724609375,141.60000610351562,272.3977355957031
2019-09-18,10198.248046875,140.7100067138672,272.5606384277344
2019-09-19,10266.4150390625,141.27999877929688,272.54254150390625
2019-09-20,10181.6416015625,142.9499969482422,271.2547302246094
2019-09-23,9729.32421875,143.75,271.191162109375
2019-09-24,8620.56640625,144.50999450683594,269.0631103515625
2019-09-25,8486.9931640625,141.8300018310547,270.6546325683594
2019-09-26,8118.9677734375,141.7899932861328,270.0907287597656
2019-09-27,8251.845703125,141.05999755859375,268.6357727050781
2019-09-30,8293.8681640625,138.8699951171875,269.8817138671875
2019-10-01,8343.2763671875,139.6300048828125,266.6714782714844
2019-10-02,8393.0419921875,141.25999450683594,261.96075439453125
2019-10-03,8259.9921875,141.89999389648438,264.1070251464844
2019-10-04,8205.939453125,141.89999389648438,267.680908203125
2019-10-07,8245.623046875,140.69000244140625,266.52593994140625
2019-10-08,8228.783203125,141.9199981689453,262.38818359375
2019-10-09,8595.740234375,142.0500030517578,264.8799133300781
2019-10-10,8586.4736328125,140.80999755859375,266.6714782714844
2019-10-11,8321.7568359375,140.02999877929688,269.43603515625
2019-10-14,8374.6865234375,140.58999633789062,269.1359558105469
2019-10-15,8205.369140625,139.61000061035156,271.8004455566406
2019-10-16,8047.52685546875,140.41000366210938,271.3638916015625
2019-10-17,8103.9111328125,140.61000061035156,272.16412353515625
2019-10-18,7973.20751953125,140.4600067138672,270.97296142578125
2019-10-21,8243.720703125,139.7899932861328,272.80987548828125
2019-10-22,8078.203125,140.1999969482422,271.9186096191406
2019-10-23,7514.671875,140.52999877929688,272.7098388671875
2019-10-24,7493.48876953125,141.52999877929688,273.1554260253906
2019-10-25,8660.7001953125,141.86000061035156,274.27398681640625
2019-10-28,9256.1484375,140.63999938964844,275.8199462890625
2019-10-29,9427.6875,140.25,275.73809814453125
2019-10-30,9205.7265625,141.02000427246094,276.5838928222656
2019-10-31,9199.5849609375,142.42999267578125,275.8472595214844
2019-11-01,9261.1044921875,142.55999755859375,278.4026794433594
2019-11-04,9412.6123046875,142.14999389648438,279.5212707519531
2019-11-05,9342.52734375,139.85000610351562,279.2120361328125
2019-11-06,9360.8798828125,140.4499969482422,279.2757263183594
2019-11-07,9267.5615234375,138.27000427246094,280.25787353515625
2019-11-08,8804.880859375,137.38999938964844,280.948974609375
2019-11-11,8757.7880859375,137.05999755859375,280.412353515625
2019-11-12,8815.662109375,137.42999267578125,281.0035400390625
2019-11-13,8808.2626953125,137.97999572753906,281.09454345703125
2019-11-14,8708.0947265625,138.55999755859375,281.50372314453125
2019-11-15,8491.9921875,138.2100067138672,283.54083251953125
2019-11-18,8309.2861328125,138.6199951171875,283.7499694824219
2019-11-19,8206.1455078125,138.69000244140625,283.6680908203125
2019-11-20,8027.26806640625,138.75999450683594,282.6131896972656
2019-11-21,7642.75,138.0,282.1584167480469
2019-11-22,7296.57763671875,137.74000549316406,282.78594970703125
2019-11-25,7146.1337890625,137.0800018310547,284.9776306152344
2019-11-26,7218.37109375,137.74000549316406,285.6231994628906
2019-11-27,7531.66357421875,137.00999450683594,286.896484375
2019-11-29,7761.24365234375,137.86000061035156,285.83245849609375
2019-12-02,7321.98828125,137.7899932861328,283.404296875
2019-12-03,7320.1455078125,139.11000061035156,281.50372314453125
2019-12-04,7252.03466796875,138.9199981689453,283.24072265625
2019-12-05,7448.3076171875,139.0,283.7499694824219
2019-12-06,7546.99658203125,137.6199951171875,286.34173583984375
2019-12-09,7400.8994140625,137.5800018310547,285.4414367675781
2019-12-10,7278.11962890625,137.97000122070312,285.12310791015625
2019-12-11,7217.42724609375,138.9199981689453,285.9324951171875
2019-12-12,7243.13427734375,138.42999267578125,288.39697265625
2019-12-13,7269.6845703125,139.0500030517578,288.5697021484375
2019-12-16,6932.48046875,139.0399932861328,290.5521545410156
2019-12-17,6640.51513671875,139.00999450683594,290.61590576171875
2019-12-18,7276.802734375,139.02000427246094,290.63409423828125
2019-12-19,7202.84423828125,139.3800048828125,291.82550048828125
2019-12-20,7218.81640625,139.52000427246094,293.1047668457031
2019-12-23,7355.62841796875,139.9499969482422,293.5525817871094
2019-12-24,7322.5322265625,141.27000427246094,293.56182861328125
2019-12-26,7238.966796875,142.3800048828125,295.1244201660156
2019-12-27,7290.08837890625,142.3300018310547,295.05126953125
2019-12-30,7292.9951171875,142.6300048828125,293.4246826171875
2019-12-31,7193.59912109375,142.89999389648438,294.1374816894531
2020-01-02,6985.47021484375,143.9499969482422,296.8881530761719
2020-01-03,7344.88427734375,145.86000061035156,294.6400451660156
2020-01-06,7769.21923828125,147.38999938964844,295.7641296386719
2020-01-07,8163.6923828125,147.97000122070312,294.9325866699219
2020-01-08,8079.86279296875,146.86000061035156,296.50433349609375
2020-01-09,7879.0712890625,146.02999877929688,298.51483154296875
2020-01-10,8166.55419921875,146.91000366210938,297.65582275390625
2020-01-13,8144.1943359375,145.82000732421875,299.7029724121094
2020-01-14,8827.7646484375,145.69000244140625,299.2459716796875
2020-01-15,8807.0107421875,146.5399932861328,299.9222106933594
2020-01-16,8723.7861328125,146.30999755859375,302.4170837402344
2020-01-17,8929.0380859375,146.5800018310547,303.3583984375
2020-01-21,8745.89453125,146.74000549316406,302.7642822265625
2020-01-22,8680.8759765625,146.7899932861328,302.80096435546875
2020-01-23,8406.515625,147.1199951171875,303.148193359375
2020-01-24,8445.4345703125,147.97999572753906,300.4522705078125
2020-01-27,8909.8193359375,148.99000549316406,295.63616943359375
2020-01-28,9358.58984375,147.66000366210938,298.7342834472656
2020-01-29,9316.6298828125,148.4600067138672,298.4874572753906
2020-01-30,9508.9931640625,148.47000122070312,299.45611572265625
2020-01-31,9350.529296875,149.3300018310547,294.0186462402344
2020-02-03,9293.521484375,148.36000061035156,296.2027587890625
2020-02-04,9180.962890625,146.42999267578125,300.71722412109375
2020-02-05,9613.423828125,146.61000061035156,304.18994140625
2020-02-06,9729.8017578125,147.39999389648438,305.2134704589844
2020-02-07,9795.943359375,147.7899932861328,303.5868225097656
2020-02-10,9856.611328125,148.1699981689453,305.8531494140625
2020-02-11,10208.236328125,147.66000366210938,306.3832092285156
2020-02-12,10326.0546875,147.5399932861328,308.3572998046875
2020-02-13,10214.3798828125,148.3800048828125,308.0281677246094
2020-02-14,10312.1162109375,149.0,308.521728515625
2020-02-18,10141.99609375,150.91000366210938,307.7266540527344
2020-02-19,9633.38671875,151.7899932861328,309.1979064941406
2020-02-20,9608.4755859375,152.41000366210938,307.92767333984375
2020-02-21,9686.44140625,154.6999969482422,304.75653076171875
2020-02-24,9650.1748046875,156.08999633789062,294.6492004394531
2020-02-25,9341.705078125,153.3000030517578,285.720703125
2020-02-26,8820.5224609375,153.97000122070312,284.6697998046875
2020-02-27,8784.494140625,154.0,271.884765625
2020-02-28,8672.455078125,148.3800048828125,270.7425231933594
2020-03-02,8869.669921875,149.1999969482422,282.4673156738281
2020-03-03,8787.7861328125,153.88999938964844,274.3796081542969
2020-03-04,8755.24609375,154.16000366210938,285.9126892089844
2020-03-05,9078.7626953125,157.49000549316406,276.40838623046875
2020-03-06,9122.5458984375,157.5500030517578,271.8390808105469
2020-03-09,7923.64453125,157.80999755859375,250.60992431640625
2020-03-10,7909.7294921875,154.47999572753906,263.5777282714844
2020-03-11,7911.43017578125,153.92999267578125,250.72872924804688
2020-03-12,4970.7880859375,147.7899932861328,226.7397003173828
2020-03-13,5563.70703125,143.27999877929688,246.12281799316406
2020-03-16,5014.47998046875,141.63999938964844,219.19117736816406
2020-03-17,5225.62939453125,143.55999755859375,231.0257568359375
2020-03-18,5238.4384765625,140.6999969482422,219.3282470703125
2020-03-19,6191.19287109375,138.0399932861328,219.79428100585938
2020-03-20,6198.7783203125,140.11000061035156,210.32244873046875
2020-03-23,6416.31494140625,146.3000030517578,204.94488525390625
2020-03-24,6734.8037109375,153.39999389648438,223.51353454589844
2020-03-25,6681.06298828125,151.3000030517578,226.8595733642578
2020-03-26,6716.4404296875,153.24000549316406,240.10589599609375
2020-03-27,6469.79833984375,152.25,232.95419311523438
2020-03-30,6429.841796875,152.9199981689453,240.51950073242188
2020-03-31,6438.64453125,148.0500030517578,236.93446350097656
2020-04-01,6606.7763671875,149.4499969482422,226.2712860107422
2020-04-02,6793.62451171875,151.89999389648438,231.4925537109375
2020-04-03,6733.38720703125,152.64999389648438,228.1465301513672
2020-04-06,7271.78125,156.8800048828125,243.4702606201172
2020-04-07,7176.41455078125,156.0399932861328,243.71847534179688
2020-04-08,7334.0986328125,154.64999389648438,251.89971923828125
2020-04-09,7302.08935546875,158.69000244140625,255.73300170898438
2020-04-13,6845.03759765625,161.41000366210938,253.3980712890625
2020-04-14,6842.427734375,162.67999267578125,260.8714904785156
2020-04-15,6642.10986328125,161.85000610351562,255.32852172851562
2020-04-16,7116.80419921875,161.7100067138672,256.560302734375
2020-04-17,7096.1845703125,158.57000732421875,263.49127197265625
2020-04-20,6881.95849609375,159.6999969482422,258.8492126464844
2020-04-21,6880.3232421875,158.61000061035156,250.98974609375
2020-04-22,7117.20751953125,161.72999572753906,256.560302734375
2020-04-23,7429.724609375,163.33999633789062,256.54193115234375
2020-04-24,7550.90087890625,162.63999938964844,260.1177978515625
2020-04-27,7795.60107421875,161.55999755859375,263.8682861328125
2020-04-28,7807.05859375,160.83999633789062,262.6548156738281
2020-04-29,8801.0380859375,161.72999572753906,269.53076171875
2020-04-30,8658.5537109375,158.8000030517578,267.0212097167969
2020-05-01,8864.7666015625,159.77999877929688,259.9522705078125
2020-05-04,8912.654296875,160.33999633789062,260.6692810058594
2020-05-05,9003.0703125,161.02000427246094,263.0777282714844
2020-05-06,9268.76171875,158.9499969482422,261.29437255859375
2020-05-07,9951.5185546875,161.38999938964844,264.44732666015625
2020-05-08,9842.666015625,160.4199981689453,268.8229675292969
2020-05-11,8601.7958984375,159.4199981689453,268.8781433105469
2020-05-12,8804.4775390625,160.0399932861328,263.5189514160156
2020-05-13,9269.9873046875,161.5800018310547,258.8584289550781
2020-05-14,9733.7216796875,163.00999450683594,261.95623779296875
2020-05-15,9328.197265625,163.92999267578125,263.1604919433594
2020-05-18,9726.5751953125,162.69000244140625,271.1761474609375
2020-05-19,9729.0380859375,164.25999450683594,268.39093017578125
2020-05-20,9522.9814453125,164.64999389648438,272.95037841796875
2020-05-21,9081.76171875,162.25,271.0658874511719
2020-05-22,9182.5771484375,163.2100067138672,271.5807189941406
2020-05-26,8835.052734375,160.88999938964844,274.9267578125
2020-05-27,9181.017578125,161.17999267578125,279.0173034667969
2020-05-28,9525.7509765625,161.72000122070312,278.5025939941406
2020-05-29,9439.1240234375,162.91000366210938,279.7436218261719
2020-06-01,10167.2685546875,163.66000366210938,280.874267578125
2020-06-02,9529.8037109375,162.60000610351562,283.199951171875
2020-06-03,9656.7177734375,159.60000610351562,286.96875
2020-06-04,9800.63671875,161.27999877929688,286.2149963378906
2020-06-05,9665.533203125,158.00999450683594,293.5505676269531
2020-06-08,9771.4892578125,159.72000122070312,297.0989074707031
2020-06-09,9795.7001953125,161.25999450683594,294.8835754394531
2020-06-10,9870.0947265625,163.57000732421875,293.23797607421875
2020-06-11,9321.78125,162.38999938964844,276.33319091796875
2020-06-12,9480.84375,162.6199951171875,279.6424560546875
2020-06-15,9450.7021484375,162.3300018310547,282.2530822753906
2020-06-16,9538.0244140625,162.25,287.6858215332031
2020-06-17,9480.2548828125,162.55999755859375,286.4908142089844
2020-06-18,9411.8408203125,162.24000549316406,286.6011047363281
2020-06-19,9288.0185546875,164.02999877929688,284.9632568359375
2020-06-22,9648.7177734375,165.08999633789062,286.7912902832031
2020-06-23,9629.658203125,166.47999572753906,288.1115417480469
2020-06-24,9313.6103515625,165.89999389648438,280.7622375488281
2020-06-25,9264.8134765625,165.8000030517578,283.7721862792969
2020-06-26,9162.91796875,166.5399932861328,277.0321044921875
2020-06-29,9190.8544921875,166.6300048828125,281.1037902832031
2020-06-30,9137.9931640625,167.3699951171875,284.7046203613281
2020-07-01,9228.3251953125,166.6199951171875,286.698974609375
2020-07-02,9123.41015625,166.97999572753906,288.2777404785156
2020-07-06,9375.474609375,167.97999572753906,292.7280578613281
2020-07-07,9252.27734375,169.0399932861328,289.70892333984375
2020-07-08,9428.3330078125,170.08999633789062,291.92474365234375
2020-07-09,9277.9677734375,169.6300048828125,290.26287841796875
2020-07-10,9278.8076171875,169.19000244140625,293.2265930175781
2020-07-13,9243.6142578125,169.39999389648438,290.6875
2020-07-14,9243.2138671875,170.19000244140625,294.4545593261719
2020-07-15,9192.8369140625,170.33999633789062,297.1597900390625
2020-07-16,9132.2275390625,168.72999572753906,296.1811218261719
2020-07-17,9151.392578125,170.1199951171875,297.039794921875
2020-07-20,9164.2314453125,170.94000244140625,299.4403991699219
2020-07-21,9374.8876953125,173.0,300.07745361328125
2020-07-22,9525.36328125,175.6300048828125,301.78558349609375
2020-07-23,9581.072265625,177.17999267578125,298.18463134765625
